id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
23833310,Quiet room with kitchenette in central Stockholm,17834021,Eva,,Kungsholmens,59.333890584908325,18.02536471892439,Private room,351,3,43,2018-11-12,5.29,1,309
23833723,Studio apartment 7 minutes from Kungsholmen!,137065709,Jennifer,,Bromma,59.335689110948216,17.966486471315694,Entire home/apt,504,2,11,2018-11-11,1.42,1,32
23837926,A green oasis in central Stockholm,23108186,Anna,,Hägersten-Liljeholmens,59.30817049751619,18.003150354508854,Entire home/apt,991,5,2,2018-08-08,0.47,1,0
23839048,Cosy room with Perfect location,54482558,Liam,,Södermalms,59.30903562168276,18.065966585224373,Private room,351,1,37,2018-11-03,4.49,2,21
23846212,"Beautiful, modern apt in top location of Stockholm",68074566,Niklas,,Norrmalms,59.345801661590315,18.062713272997414,Entire home/apt,1504,2,11,2018-09-30,1.50,1,151
23853067,45 sqm/kvm flat in the midst of Södermalm,77076648,Frej,,Södermalms,59.31507709680694,18.074295002301554,Entire home/apt,945,2,7,2018-08-03,1.00,1,6
23854684,Cosy 2 room apartment in trendy Midsommarkransen,7355422,Ludvig,,Hägersten-Liljeholmens,59.302042178429794,18.013840705869136,Entire home/apt,495,2,12,2018-09-20,1.55,1,63
23854853,"Old Town / Gamla Stan, bästa läget i Stockholm",128075662,Charlotta,,Södermalms,59.325438693279544,18.068915033665537,Entire home/apt,1099,2,36,2018-11-01,4.60,1,12
23855791,"Charming, central and spacious apartment for two",58754841,Sofia,,Norrmalms,59.33976704993013,18.04870453248949,Entire home/apt,702,4,1,2018-06-30,0.21,1,83
23862656,Söder Tornet,179279517,Aram,,Södermalms,59.31613198939793,18.07056337720546,Entire home/apt,991,1,0,,,1,0
23863445,Naturnära boende i Stockholm,154596015,Tanja,,Hägersten-Liljeholmens,59.3097420659291,17.993962440949606,Entire home/apt,846,14,0,,,1,0
23872796,Charming House w/ Beautiful Garden & Parking,3214552,Ruth,,Enskede-Årsta-Vantörs,59.2805776359057,18.08524512549129,Entire home/apt,747,2,5,2018-07-27,1.08,1,0
23875622,Rågsved,73463598,Marlena,,Enskede-Årsta-Vantörs,59.25917402129821,18.027938388327048,Private room,252,1,18,2018-09-02,2.30,1,134
23876186,Modern apartment in central Stockholm,4132859,Daniel,,Kungsholmens,59.329131704301425,18.038388379517936,Entire home/apt,702,2,19,2018-11-11,2.31,1,0
23877460,Cosy apartment close to Sthlmmässan and Sthlmcity!,179395005,Heli,,Enskede-Årsta-Vantörs,59.27233045572017,18.01890753220336,Entire home/apt,594,1,39,2018-11-19,5.27,1,34
23898694,Cosy Residential Apartment - 2min from metro,4321981,Alberto,,Bromma,59.34100682630957,17.928094270982,Entire home/apt,810,3,4,2018-09-22,0.56,1,13
23900947,Home away from home Cozy room 85m to metro 1-2per.,179623089,Hala,,Farsta,59.236720274530576,18.100803644856718,Private room,243,1,58,2018-11-10,7.40,1,32
23910919,37 kvm Apartment with balcony in Southern STHLM,51604277,Robin,,Skarpnäcks,59.29774882214302,18.098301495975882,Entire home/apt,702,1,2,2018-08-23,0.62,1,0
23913148,Unwind in 2BR turn of the century-apt in Östermalm,60382478,Elias,,Östermalms,59.33813706936255,18.089778161704167,Entire home/apt,1981,4,28,2018-11-11,3.62,9,332
23914437,Modern one bedroom apartment with a view,74256436,Tim,,Kungsholmens,59.32302923978335,18.005301536917276,Entire home/apt,702,4,1,2018-04-30,0.15,1,10
23915680,Modern Flat in Central Stockholm next to Water,48551,Bijal,,Kungsholmens,59.32660662226381,18.04546748412282,Entire home/apt,1198,2,10,2018-10-15,1.28,1,165
23916459,You just found your perfect spot in SOFO!,31525452,Linnea,,Södermalms,59.31482642377376,18.086201753968076,Entire home/apt,1198,3,2,2018-07-02,0.33,1,0
23917077,"Cosy studio in Liljeholmen, Stockholm",179772842,Elvira,,Hägersten-Liljeholmens,59.30658897851377,18.024889776370546,Entire home/apt,846,3,6,2018-08-04,1.07,1,0
23921270,Artistic Studio close to Globen,406455,Karin,,Skarpnäcks,59.291499278997456,18.098397135635985,Entire home/apt,504,7,0,,,2,323
23930933,"Romantic apt with 2 fireplaces, close to central",41489729,Lee,,Kungsholmens,59.333158401723935,18.036255167728907,Entire home/apt,1297,2,0,,,1,254
23933228,Charming apartment in trendy Södermalm,33882172,Mattias,,Södermalms,59.30926733875128,18.090389340563032,Entire home/apt,1000,1,6,2018-08-19,1.01,1,0
23940122,Lovely apartment near to the city.,37068324,Katrin,,Södermalms,59.30677336876092,18.106120877262583,Entire home/apt,1000,3,16,2018-11-10,2.18,1,72
23941903,Ljus och rymlig tvåa i lugnt och grönskande område,179999430,Kristin,,Kungsholmens,59.331576101394866,17.999097860052444,Entire home/apt,900,7,5,2018-10-22,0.66,1,15
23942934,Vindslägenhet på Södermalm,180008034,Ola,,Södermalms,59.30777462963286,18.06789660247467,Entire home/apt,1171,2,5,2018-08-13,1.01,1,0
23944446,Modern 77m2 apt close to nature w 15min to city,4239913,Feffe,,Skarpnäcks,59.26710363080979,18.131145078261884,Entire home/apt,702,3,6,2018-10-24,1.00,1,354
23952164,"Cosy townhouse, close to nature and City Center",179971133,Lena,,Skarpnäcks,59.27611518356448,18.146079630395043,Entire home/apt,1000,2,6,2018-08-11,0.87,1,17
23959585,120 m2 Penthouse  close to inner city,14955177,Catharina,,Bromma,59.364932199175456,17.950474239298096,Entire home/apt,2503,2,9,2018-09-23,1.47,1,25
23961350,A beautiful apartment in Stockholm,72751024,David,,Bromma,59.343099884153624,17.963186797847953,Entire home/apt,1000,10,0,,,2,0
23968488,Perfect for a family in posh area,63317894,Erik,,Södermalms,59.30385349973498,18.09313808448121,Entire home/apt,1099,7,3,2018-07-30,0.63,1,0
23969448,Stylish flat the most sought after adress of Sthlm,180254338,Patricia,,Östermalms,59.3322020462395,18.081053276285147,Entire home/apt,1504,4,0,,,1,0
23970108,Stor 2:a med sjöutsikt,7346982,Bawer,,Kungsholmens,59.32305450039672,18.00291829407606,Entire home/apt,648,3,1,2018-04-15,0.14,1,0
23984555,Amazing two room apartment with a sunny terrace!,36612474,Victor,,Södermalms,59.30973636011114,18.089008660327195,Entire home/apt,1198,5,2,2018-04-04,0.25,1,0
23989940,"Trevlig 1a, bästa läget på Söder.",129178442,Jakob,,Södermalms,59.31839852075873,18.051830395454434,Entire home/apt,1504,1,0,,,1,264
23990875,Charming 2 room apt. at the heart of Södermalm,180497135,Kendra,,Södermalms,59.313564011546354,18.07767376139101,Entire home/apt,900,2,11,2018-09-20,1.38,1,38
23992072,Amazingly apartmemt 1.8 km from the city terminal,180509310,Marielle,,Kungsholmens,59.33459626125203,18.0299660302466,Entire home/apt,1000,2,14,2018-11-04,1.76,1,1
23993995,2-room apartment,7805503,Leroy,,Östermalms,59.35480459994259,18.089827633299205,Entire home/apt,1000,1,0,,,1,0
24008952,Spacious apartment - 20 minutes to Stockholm City,179154474,Charis And Magnus,,Enskede-Årsta-Vantörs,59.26553602016336,18.015448327861,Entire home/apt,702,2,8,2018-07-08,1.05,1,0
24009544,Beautiful apartment at Östermalm nearby Djurgården,171613836,Göran,,Östermalms,59.33650290550188,18.099474962407328,Entire home/apt,1000,1,7,2018-08-05,0.95,1,363
24013461,Stor och Fräsch Lägenhet i Nya Fruängen,16611145,Magnus,,Hägersten-Liljeholmens,59.287543443455256,17.952558034928035,Entire home/apt,549,2,1,2018-04-07,0.13,1,18
24016300,Södermalm apartment in the heart of Sofo,9249755,Matilda,,Södermalms,59.314979101605566,18.08087189596644,Entire home/apt,945,2,5,2018-08-06,0.78,1,87
24027199,"Wonderful house with a sunny garden, Stockholm",10965884,Karolina,,Skarpnäcks,59.28230688907543,18.102033441944158,Entire home/apt,1504,4,0,,,1,0
24027396,Family friendly apartment in Hammarbyhöjden,16900939,Amanda,,Skarpnäcks,59.29442724966875,18.107436615081117,Entire home/apt,504,1,1,2018-04-02,0.13,1,0
24027660,Private room in modern apartment Östermalm,180766680,Alex,,Östermalms,59.344752302426826,18.090644765338734,Private room,504,2,18,2018-11-01,2.32,2,95
24031496,"Studio + rooftop terrace in Odenplan, Vasastan.",4377853,Salar,,Norrmalms,59.34052897088333,18.04508295298974,Entire home/apt,567,7,7,2018-10-25,0.89,1,142
24031803,Great view and 5 min to the subway,33357502,Johan,,Bromma,59.33811781692364,17.94579739258871,Private room,450,2,17,2018-07-27,2.16,1,0
24034635,Spacious luxurious apartment with patio,51925004,Kris,,Norrmalms,59.34449741728225,18.058112979088012,Entire home/apt,1072,2,9,2018-11-11,1.32,2,9
24034829,Spacious apartment in trendy Birkastan,35929595,Michelle,,Norrmalms,59.341021723993315,18.032830238676954,Entire home/apt,1189,3,2,2018-09-09,0.57,1,10
24050561,Light and charming apartment in Södermalm,181048517,Kristalina,,Södermalms,59.31105174020406,18.068790859386617,Entire home/apt,540,1,11,2018-05-28,1.55,1,0
24053851,Enkelt boende ..,167667174,Elvedina,,Rinkeby-Tensta,59.407374142064086,17.934603130473487,Private room,396,1,30,2018-11-12,4.09,1,168
24055776,Lovely room with private bathroom - Mariatorget,181094873,Helene,,Södermalms,59.31479064270164,18.06150422688805,Private room,504,1,24,2018-11-08,5.29,1,7
24074855,Charming Penthouse in central Old Town,22876006,Hedvig,,Södermalms,59.323757747517455,18.072545348791902,Entire home/apt,3197,2,28,2018-11-18,5.87,1,225
24076246,"Bright, open and spacious studio",7838135,Angela,,Södermalms,59.31835939715715,18.032356336247236,Entire home/apt,801,2,11,2018-11-12,1.46,1,11
24093208,Två:a mitt på Östermalm i stockholm,181432199,Louise,,Östermalms,59.33559771935831,18.085847564865535,Entire home/apt,900,2,3,2018-06-03,0.46,1,0
24096647,Modern spacious studio apartment with loft,56520466,Karin,,Södermalms,59.305632744690676,18.097516846172677,Entire home/apt,549,3,18,2018-09-04,2.37,1,0
24097733,"Cozy studio apartment, only minutes from Södermalm",31534431,Gisela,,Hägersten-Liljeholmens,59.3016927531941,17.998754739074833,Entire home/apt,621,3,2,2018-10-13,0.47,1,0
24109009,"Bright, cozy, central and comfortable apartment",39694542,Diego,,Skarpnäcks,59.29799489702182,18.08802439594519,Entire home/apt,567,12,2,2018-08-12,0.29,1,0
24112191,47m² apartment close to Stockholm city,159809269,Anders,,Hägersten-Liljeholmens,59.30316030986654,18.00331501754959,Entire home/apt,846,1,4,2018-06-03,0.59,1,0
24125266,Rum i lägenhet Gullmarsplan nära Globen,47362826,Chris,,Enskede-Årsta-Vantörs,59.29714185335565,18.078663646240972,Private room,504,2,18,2018-11-01,2.43,1,34
24130205,Park apartment close to the city,181784945,Gustavo,,Hägersten-Liljeholmens,59.29512871824866,17.969689752636437,Entire home/apt,846,7,3,2018-07-26,0.57,1,25
24130691,COZY/QUIET APT W/ BALCONY 15 MINS TO CITY CENTER,20945447,Dwayne Antonio,,Enskede-Årsta-Vantörs,59.29899799679866,18.05279983178389,Entire home/apt,396,3,25,2018-10-31,3.49,1,33
24133337,"Bright Trendy 2 room apartment, Close to the city",64748085,Bo Nils,,Skarpnäcks,59.295467084009694,18.109791403253162,Entire home/apt,846,2,4,2018-09-30,0.73,1,0
24135586,Central and cosy apartment in Stockholm city,150742639,Sami,,Norrmalms,59.337970763716335,18.04719011722799,Entire home/apt,909,2,27,2018-10-04,3.75,1,69
24146362,"room with double bed, balcony and private bathroom",25026289,Ann Katrin,,Bromma,59.36417163959623,17.951362944537255,Private room,297,2,13,2018-08-25,2.52,2,41
24150722,Design apartment in the heart of Stockholm,61626865,Petra,,Östermalms,59.3445052341772,18.073633712691397,Entire home/apt,3998,5,1,2018-08-23,0.33,1,0
24167486,Central Södermalm apartment with a view,136726781,Nick,,Södermalms,59.32062225013786,18.059990375610017,Entire home/apt,774,4,0,,,1,0
24168500,Fridhemsplan 5 minutes by metro to Sockholm C,34988234,Giau,,Kungsholmens,59.33284079432763,18.03349841034901,Entire home/apt,846,3,33,2018-11-03,4.52,1,121
24168506,Location! Cutest Studio Apartment in the Old Town,131301208,Harry,,Södermalms,59.32575197668342,18.069758708105542,Entire home/apt,1252,3,38,2018-11-12,4.94,6,263
24171432,Penthouse apartment with a view,27465018,Satu,,Rinkeby-Tensta,59.39353650593795,17.930269614818922,Entire home/apt,504,7,12,2018-10-03,1.58,1,12
24174108,"One bedroom apartment on Östermalm, AAA Location!",65888361,Michelle,,Östermalms,59.33967155750569,18.095991623883677,Entire home/apt,1198,1,1,2018-07-16,0.23,1,0
24179444,Lovely comfy house close to nature and Sthlm C,158320853,Johanna,,Skarpnäcks,59.268138582396645,18.131996753854295,Entire home/apt,801,7,2,2018-07-17,0.43,1,48
24191331,Nice room in Bromma,8815020,Elisabeth,,Bromma,59.36025749713017,17.89833501145988,Private room,117,4,19,2018-10-22,2.63,1,0
24199837,Stor sekelskiftstrea i fina Midsommarkransen,51242956,Sara,,Hägersten-Liljeholmens,59.29984231663549,18.003769961213965,Entire home/apt,747,6,4,2018-08-29,0.94,1,7
24202097,Studio apartment in central city,115828423,Axel,,Kungsholmens,59.336288614885596,18.033397354647168,Entire home/apt,747,2,5,2018-09-04,0.74,1,0
24213462,Charming 2 room apt in the heart of trendy SOFO,73501587,Ulrika,,Södermalms,59.31409370175941,18.081729138148084,Entire home/apt,1198,7,0,,,2,307
24214105,"Lovely apartment in the middle of Sofo, Södermalm",174325987,Louise,,Södermalms,59.31242282317338,18.080045822628907,Entire home/apt,1099,2,5,2018-08-12,0.71,1,0
24216614,Comfortable and centrally located apartment,22422465,Axel,,Östermalms,59.34441513286287,18.096885849734342,Entire home/apt,1504,4,8,2018-08-25,1.36,1,0
24217664,ACCO:bed in dorm for 12 near Stockholm Old Town(B),171958595,Acco,,Södermalms,59.31807574717878,18.04569688286556,Shared room,180,1,5,2018-06-21,0.66,15,360
24218228,ACCO:bed in dorm for 4 near Stockholm Old Town(B),171958595,Acco,,Södermalms,59.3166978517066,18.045305904020076,Shared room,180,1,5,2018-09-21,0.85,15,364
24218911,ACCO:bed in dorm for 6 near Stockholm Old Town(B),171958595,Acco,,Södermalms,59.31748428174445,18.047097494855784,Shared room,171,1,11,2018-09-30,1.59,15,363
24219552,ACCO:bed in girls-only 6 bed dorm by Old Town (B),171958595,Acco,,Södermalms,59.31774306218721,18.04562884649415,Shared room,171,1,6,2018-09-13,0.94,15,364
24219595,"Boende fem minuter från badplats, i Älvsjö",64588296,Emma,,Älvsjö,59.26658575843337,17.98273295169863,Entire home/apt,945,7,0,,,1,0
24221471,Cosy appartement  sur la marina d'Hammarby,182575911,Jean Philippe,,Södermalms,59.30550978173255,18.109710899368757,Entire home/apt,1801,2,4,2018-10-24,0.76,1,15
24223092,Apartment close to Strandvägen and Djurgården,42617818,Hanna,,Östermalms,59.33540412218491,18.082585883036696,Entire home/apt,666,10,1,2018-07-30,0.26,1,0
24225320,Sunny home,182633460,Sunny,,Södermalms,59.309547670618294,18.07934441258954,Private room,297,1,0,,,1,0
24236651,Modern central stockholm apartment,120738859,Velma,,Östermalms,59.33752666096579,18.07877335018461,Entire home/apt,900,1,8,2018-11-05,1.05,1,296
24239387,Lägenhet,137243566,Nicholas,,Rinkeby-Tensta,59.406684727850944,17.947934029033025,Private room,702,7,1,2018-06-28,0.21,2,139
24239469,NEW! Charming Home in Trendy Hornstull. FREE WIFI!,84671376,Cecilia,,Södermalms,59.31681480851165,18.036100980461097,Entire home/apt,891,3,4,2018-08-05,0.60,1,0
24244240,Fint boende i Hammarby sjöstad.,182786857,Lotta,,Södermalms,59.30318726729835,18.087046272934735,Entire home/apt,900,3,25,2018-10-21,3.42,1,93
24246715,*Perfect for families in trendy Södermalm*,21084449,Jörgen,,Södermalms,59.312308422033915,18.06296172842893,Entire home/apt,1603,4,4,2018-08-09,0.87,1,0
24256271,"Cozy apartment in Södermalm, Mariatorget",182904526,Anna,,Södermalms,59.31811266754094,18.058695975721374,Entire home/apt,1000,2,26,2018-11-04,3.92,1,143
24262673,My cozy flat!,182960955,Negar,,Södermalms,59.308707816019755,18.0734757000432,Entire home/apt,1198,5,4,2018-09-17,0.59,1,59
24272170,"Luxury 3 BR attic in trendy Vasastan, Stockholm",120753155,Emile,,Norrmalms,59.34019001095547,18.047566444484936,Entire home/apt,2773,5,3,2018-08-31,0.73,1,365
24278341,Fantastiskt ställe vid Mälaren och Sthlm city,42920074,Catharina,,Bromma,59.32091436852376,17.933286282219036,Entire home/apt,3575,7,0,,,1,0
24278361,Light flat with great connections,38571165,Martina,,Enskede-Årsta-Vantörs,59.293177391563,18.087704583902312,Entire home/apt,450,2,11,2018-10-28,1.55,1,1
24279066,Cozy apartment with walking distance to Södermalm,82306188,Stefan,,Skarpnäcks,59.29827661060057,18.09003576437565,Entire home/apt,792,2,2,2018-08-18,0.58,1,0
24279300,Nice house in Kälvesta / Vällingby,183122514,Renee,,Hässelby-Vällingby,59.38012058229189,17.846402872585738,Entire home/apt,846,7,1,2018-08-01,0.27,1,233
24279733,"New studio close to City centre, Tele2 and Globen.",122612223,Sofie,,Enskede-Årsta-Vantörs,59.296862601615224,18.06416761634288,Entire home/apt,801,2,14,2018-11-12,2.04,1,23
24280082,"Modern, large and centrally located in Södermalm",110348585,Daniel,,Södermalms,59.31410468013067,18.046985998533465,Entire home/apt,1999,3,3,2018-06-22,0.43,1,27
24280492,By the water with balcony,103460109,Magnus,,Kungsholmens,59.32476712264932,18.00378118413742,Entire home/apt,1900,5,3,2018-07-23,0.58,1,0
24280741,Garden house Kijani Nyumba,183137703,Karåla,,Älvsjö,59.28248237601871,17.97916489271542,Private room,198,1,30,2018-11-01,4.52,1,254
24281156,Chez Arsy,18992978,Arta,,Södermalms,59.3148393714818,18.08595144428175,Entire home/apt,1099,2,4,2018-10-27,1.32,1,23
24281515,"Cozy, bright one bedroom apt, 20 min from city",4651599,Linnea,,Skärholmens,59.28979528454808,17.939788578529157,Entire home/apt,432,2,8,2018-11-04,1.21,1,13
24283081,"Warm, modern apartment in the heart of Södermalm.",181531774,Hampus,,Södermalms,59.31425804002066,18.07847997883242,Entire home/apt,846,5,4,2018-10-15,0.71,1,109
24283178,Big apartment centrally located on hip Sodermalm,32122593,Tjimke,,Södermalms,59.310868345778424,18.065782410713844,Entire home/apt,1099,2,1,2018-08-18,0.32,1,0
24283534,Family friendly apartment in central Stockholm,182268694,Fredrik,,Östermalms,59.3402002059953,18.093477058238076,Entire home/apt,1612,7,1,2018-08-02,0.27,1,92
24296128,TOP LOCATION- newly renovated studio apartment,50114856,Rebecka,,Södermalms,59.31981387613937,18.034871449892044,Entire home/apt,702,2,13,2018-10-31,2.12,1,0
24300177,Light and spacious apartment in popular Bromma,86644368,Anna,,Bromma,59.33311474947324,17.92482713369126,Entire home/apt,900,2,2,2018-07-30,0.31,1,7
24306342,Cozy and exclusive apartment at Östermalm,183363757,Elisabeth,,Östermalms,59.339188792591564,18.077680114843737,Entire home/apt,1099,7,1,2018-06-23,0.20,1,0
24306589,Top renovated apartment in heart of Södermalm,30454558,Anna,,Södermalms,59.30890217945404,18.0709458007135,Entire home/apt,1099,3,3,2018-08-27,0.68,1,8
24307200,"Place near nature and city, good for backpackers",183371524,Set,,Skarpnäcks,59.278677077568545,18.131573226549033,Private room,180,1,18,2018-10-14,2.81,1,25
24310070,Convenient Room For Two in Enskede Near Metro,106541331,Johnny,,Farsta,59.26418768746803,18.083483684252503,Private room,153,2,7,2018-11-12,0.99,2,6
24320760,Toppenläge på Liljeholmskajen,87476407,Björn,,Hägersten-Liljeholmens,59.30472788088663,18.036603908166214,Shared room,1495,1,2,2018-06-18,0.35,1,0
24327391,Fantastic apartment in central Stockholm,183544235,Arian,,Norrmalms,59.34760482611862,18.05940886771193,Entire home/apt,1000,1,12,2018-08-05,2.28,1,26
24331617,"Stor lägenhet söder om söder, nära till allt!",31742355,Sandra,,Enskede-Årsta-Vantörs,59.288833318000435,18.092215121435824,Entire home/apt,900,6,5,2018-08-22,0.75,1,13
24341502,Beautiful two room apartment with waterfront view,131488460,Jonas,,Kungsholmens,59.33785614488601,18.02413795449608,Entire home/apt,1000,3,12,2018-11-09,1.69,1,69
24343384,Fin lägenhet mitt i Stockholm,140565890,Caroline,,Östermalms,59.338918571810325,18.076959544294535,Entire home/apt,1396,2,15,2018-11-18,2.05,1,8
24346301,Modern Central Apartment,100661770,Julia,,Östermalms,59.33174275006875,18.08433952586198,Entire home/apt,3899,14,1,2018-09-14,0.44,1,146
24350824,Nice newly renovated apartment close to inner city,70942841,Appartement I Bromma,,Bromma,59.333514818347794,17.946648961847494,Entire home/apt,747,3,23,2018-11-19,4.96,8,111
24352907,Hip studio apartment in Stockholm cozy Gröndal,148080479,Zandra,,Hägersten-Liljeholmens,59.31521154079499,18.011469857048784,Entire home/apt,603,3,16,2018-11-13,2.30,1,0
24363921,Unique Historical Cave by Medborgarplatsen,131301208,Harry,,Södermalms,59.31429338200572,18.076517914442437,Entire home/apt,1180,1,37,2018-10-28,5.09,6,255
24364121,"1 bedroom 1x140cm bed,Pri WC,Central Sthlm 2 bikes",59644218,Alber,,Kungsholmens,59.33492011014593,18.029069397861246,Private room,1000,1,45,2018-11-16,6.59,2,74
24365459,Central Studio Flat,183873497,Anna,,Kungsholmens,59.33463567621161,18.026833696671083,Entire home/apt,648,2,21,2018-08-05,2.97,1,0
24366304,"9 minutes from Central Stockholm, Stockholmsmässan",54123650,Misha,,Älvsjö,59.27790605203666,18.01882194990864,Entire home/apt,603,3,2,2018-05-12,0.28,1,2
24367182,The perfect 2 room apartment for your weekend.,11471135,Marc,,Skarpnäcks,59.29781741987131,18.0960809716003,Entire home/apt,801,1,24,2018-11-19,3.73,1,156
24370260,Bright studioapartment,79530059,Dalma,,Hässelby-Vällingby,59.357014182842946,17.885644011574612,Entire home/apt,288,30,1,2018-07-28,0.26,1,35
24370449,"1 room 3 bed, Private WC, Central Sthlm",59644218,Alber,,Kungsholmens,59.33410785556581,18.026985821216062,Private room,1000,1,40,2018-10-28,5.63,2,83
24372043,B&B,183861002,Olga,,Östermalms,59.35432288210914,18.0902019958097,Private room,945,1,1,2018-04-19,0.14,1,365
